#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File,EOF,"Temp, (*F)"
,4/9/2022 22:38,10.59444444, , ,,51.07
,4/9/2022 22:41,10.59444444, , ,,51.07
,4/9/2022 22:44,10.59444444, , ,,51.07
,4/9/2022 22:47,10.29444444, , ,,50.53
,4/9/2022 22:50,10.12222222, , ,,50.22
,4/9/2022 22:53,10.42222222, , ,,50.76
,4/9/2022 22:56,10.07777778, , ,,50.14
,4/9/2022 22:59,9.95, , ,,49.91
,4/9/2022 23:02,10.55, , ,,50.99
,4/9/2022 23:05,10.80555556, , ,,51.45
,4/9/2022 23:08,11.15, , ,,52.07
,4/9/2022 23:11,10.67777778, , ,,51.22
,4/9/2022 23:14,10.55, , ,,50.99
,4/9/2022 23:17,10.76666667, , ,,51.38
,4/9/2022 23:20,10.50555556, , ,,50.91
,4/9/2022 23:23,10.20555556, , ,,50.37
,4/9/2022 23:26,9.905555556, , ,,49.83
,4/9/2022 23:29,10.29444444, , ,,50.53
,4/9/2022 23:32,9.822222222, , ,,49.68
,4/9/2022 23:35,9.777777778, , ,,49.6
,4/9/2022 23:38,9.477777778, , ,,49.06
,4/9/2022 23:41,9.177777778, , ,,48.52
,4/9/2022 23:44,9.222222222, , ,,48.6
,4/9/2022 23:47,9.305555556, , ,,48.75
,4/9/2022 23:50,8.794444444, , ,,47.83
,4/9/2022 23:53,8.488888889, , ,,47.28
,4/9/2022 23:56,8.45, , ,,47.21
,4/9/2022 23:59,8.488888889, , ,,47.28
,4/10/2022 0:02,8.533333333, , ,,47.36
,4/10/2022 0:05,8.833333333, , ,,47.9
,4/10/2022 0:08,9.222222222, , ,,48.6
,4/10/2022 0:11,8.961111111, , ,,48.13
,4/10/2022 0:14,8.277777778, , ,,46.9
,4/10/2022 0:17,7.85, , ,,46.13
,4/10/2022 0:20,7.677777778, , ,,45.82
,4/10/2022 0:23,7.805555556, , ,,46.05
,4/10/2022 0:26,7.761111111, , ,,45.97
,4/10/2022 0:29,8.277777778, , ,,46.9
,4/10/2022 0:32,8.361111111, , ,,47.05
