#,Date-Time (MST),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
17112,01/21/2024 06:18:35,-9.53,91.45,-10.68,,,
17113,01/21/2024 06:21:35,-9.56,91.70,-10.67,,,
17114,01/21/2024 06:24:35,-9.58,92.13,-10.64,,,
17115,01/21/2024 06:27:35,-9.72,90.92,-10.94,,,
17116,01/21/2024 06:30:35,-9.87,91.43,-11.02,,,
17117,01/21/2024 06:33:35,-10.06,91.42,-11.21,,,
17118,01/21/2024 06:36:35,-10.23,91.65,-11.35,,,
17119,01/21/2024 06:39:35,-10.30,93.08,-11.22,,,
17120,01/21/2024 06:42:35,-10.30,93.63,-11.15,,,
17121,01/21/2024 06:45:35,-10.27,94.25,-11.03,,,
17122,01/21/2024 06:48:35,-10.21,94.24,-10.98,,,
17123,01/21/2024 06:51:35,-10.25,94.05,-11.04,,,
17124,01/21/2024 06:54:35,-10.36,93.56,-11.22,,,
17125,01/21/2024 06:57:35,-10.37,93.18,-11.28,,,
17126,01/21/2024 07:00:35,-10.36,93.46,-11.23,,,
17127,01/21/2024 07:03:35,-10.25,93.99,-11.04,,,
17128,01/21/2024 07:06:35,-10.21,93.96,-11.02,,,
17129,01/21/2024 07:09:35,-10.31,93.16,-11.22,,,
17130,01/21/2024 07:12:35,-10.27,93.48,-11.13,,,
17131,01/21/2024 07:15:35,-10.30,93.17,-11.21,,,
17132,01/21/2024 07:18:35,-10.40,92.32,-11.42,,,
17133,01/21/2024 07:21:35,-10.46,92.52,-11.45,,,
17134,01/21/2024 07:24:35,-10.48,92.82,-11.44,,,
17135,01/21/2024 07:27:35,-10.42,92.47,-11.42,,,
17136,01/21/2024 07:30:35,-10.27,92.79,-11.23,,,
17137,01/21/2024 07:33:35,-10.12,92.59,-11.10,,,
17138,01/21/2024 07:36:35,-10.05,92.49,-11.05,,,
17139,01/21/2024 07:39:35,-9.93,92.03,-11.00,,,
17140,01/21/2024 07:42:35,-9.85,91.83,-10.94,,,
17141,01/21/2024 07:45:35,-9.70,91.85,-10.79,,,
17142,01/21/2024 07:48:35,-9.64,91.39,-10.80,,,
17143,01/21/2024 07:51:35,-9.56,91.01,-10.77,,,
17144,01/21/2024 07:54:35,-9.51,90.76,-10.75,,,
17145,01/21/2024 07:57:35,-9.37,90.35,-10.67,,,
17146,01/21/2024 08:00:35,-9.30,89.54,-10.72,,,
17147,01/21/2024 08:03:35,-9.25,88.84,-10.76,,,
17148,01/21/2024 08:06:35,-9.40,88.68,-10.93,,,
17149,01/21/2024 08:09:35,-9.46,89.25,-10.92,,,
17150,01/21/2024 08:12:35,-9.44,88.76,-10.96,,,
17151,01/21/2024 08:15:35,-9.42,87.16,-11.17,,,
17152,01/21/2024 08:18:35,-9.39,87.28,-11.12,,,
17153,01/21/2024 08:21:35,-9.28,87.03,-11.05,,,
17154,01/21/2024 08:24:35,-9.17,86.80,-10.98,,,
17155,01/21/2024 08:27:35,-9.09,84.67,-11.21,,,
17156,01/21/2024 08:30:35,-9.08,83.45,-11.38,,,
17157,01/21/2024 08:33:35,-9.04,85.31,-11.07,,,
17158,01/21/2024 08:36:35,-9.93,82.24,-12.40,,,
17159,01/21/2024 08:39:35,-10.18,84.01,-12.38,,,
17160,01/21/2024 08:42:35,-9.73,85.84,-11.67,,,
17161,01/21/2024 08:45:35,-9.22,84.76,-11.32,,,
17162,01/21/2024 08:48:35,-8.79,83.22,-11.13,,,
17163,01/21/2024 08:51:35,-9.07,82.28,-11.54,,,
17164,01/21/2024 08:54:35,-8.85,83.44,-11.16,,,
17165,01/21/2024 08:57:35,-8.18,82.28,-10.67,,,
17166,01/21/2024 09:00:35,-7.49,79.74,-10.39,,,
17167,01/21/2024 09:03:35,-6.92,78.15,-10.09,,,
17168,01/21/2024 09:06:35,-7.49,73.85,-11.35,,,
17169,01/21/2024 09:09:35,-8.13,77.18,-11.43,,,
17170,01/21/2024 09:12:35,-8.25,79.60,-11.16,,,
17171,01/21/2024 09:15:35,-8.23,80.31,-11.03,,,
17172,01/21/2024 09:18:35,-8.13,82.06,-10.66,,,
17173,01/21/2024 09:21:35,-7.93,83.02,-10.31,,,
17174,01/21/2024 09:24:35,-7.63,82.65,-10.08,,,
17175,01/21/2024 09:27:35,-6.88,81.07,-9.59,,,
17176,01/21/2024 09:30:35,-6.09,77.91,-9.33,,,
17177,01/21/2024 09:33:35,-4.84,72.99,-8.94,,,
17178,01/21/2024 09:36:35,-3.89,68.79,-8.77,,,
17179,01/21/2024 09:39:35,-2.83,65.58,-8.38,,,
17180,01/21/2024 09:42:35,-2.03,62.53,-8.22,,,
17181,01/21/2024 09:45:35,-3.15,63.07,-9.17,,,
17182,01/21/2024 09:48:35,-4.40,67.04,-9.60,,,
17183,01/21/2024 09:51:35,-4.76,69.66,-9.46,,,
17184,01/21/2024 09:54:35,-4.73,70.31,-9.31,,,
17185,01/21/2024 09:57:35,-4.26,68.95,-9.11,,,
17186,01/21/2024 10:00:35,-4.87,69.90,-9.52,,,
17187,01/21/2024 10:03:35,-5.75,73.68,-9.70,,,
17188,01/21/2024 10:06:35,-6.15,75.97,-9.70,,,
17189,01/21/2024 10:09:35,-6.09,76.93,-9.49,,,
17190,01/21/2024 10:12:35,-5.93,76.68,-9.37,,,
17191,01/21/2024 10:15:35,-5.23,74.80,-9.00,,,
17192,01/21/2024 10:18:35,-4.36,71.95,-8.65,,,
17193,01/21/2024 10:21:35,-3.95,69.17,-8.77,,,
17194,01/21/2024 10:24:35,-3.99,68.98,-8.84,,,
17195,01/21/2024 10:27:35,-4.91,71.62,-9.25,,,
17196,01/21/2024 10:30:35,-5.42,74.48,-9.24,,,
17197,01/21/2024 10:33:35,-5.31,74.55,-9.12,,,
17198,01/21/2024 10:36:35,-4.76,73.99,-8.69,,,
17199,01/21/2024 10:39:35,-4.28,71.17,-8.72,,,
17200,01/21/2024 10:42:35,-4.01,70.54,-8.58,,,
17201,01/21/2024 10:45:35,-3.87,70.00,-8.54,,,
17202,01/21/2024 10:48:35,-3.60,68.97,-8.46,,,
17203,01/21/2024 10:51:35,-2.77,67.46,-7.95,,,
17204,01/21/2024 10:54:35,-1.83,65.15,-7.50,,,
17205,01/21/2024 10:57:35,-1.90,63.49,-7.90,,,
17206,01/21/2024 11:00:35,-1.86,64.55,-7.65,,,
17207,01/21/2024 11:03:35,-2.35,65.61,-7.91,,,
17208,01/21/2024 11:06:35,-2.19,65.84,-7.71,,,
17209,01/21/2024 11:09:35,-2.24,65.61,-7.81,,,
17210,01/21/2024 11:12:35,-2.38,66.62,-7.75,,,
17211,01/21/2024 11:15:35,-1.75,66.74,-7.12,,,
17212,01/21/2024 11:18:35,-0.60,63.18,-6.73,,,
17213,01/21/2024 11:21:35,0.92,58.73,-6.24,,,
17214,01/21/2024 11:24:35,0.61,59.28,-6.42,,,
17215,01/21/2024 11:27:35,0.27,60.85,-6.40,,,
17216,01/21/2024 11:30:35,0.71,60.60,-6.04,,,
17217,01/21/2024 11:33:35,1.46,57.68,-5.98,,,
17218,01/21/2024 11:36:35,1.75,55.98,-6.09,,,
17219,01/21/2024 11:39:35,0.53,58.09,-6.75,,,
17220,01/21/2024 11:42:35,-0.19,63.05,-6.36,,,
17221,01/21/2024 11:45:35,-0.53,61.02,-7.11,,,
17222,01/21/2024 11:48:35,-2.07,68.35,-7.12,,,
17223,01/21/2024 11:51:35,-2.88,71.90,-7.24,,,
17224,01/21/2024 11:54:35,-3.36,73.96,-7.34,,,
17225,01/21/2024 11:57:35,-3.92,75.33,-7.64,,,
17226,01/21/2024 12:00:35,-4.09,77.45,-7.45,,,
17227,01/21/2024 12:03:35,-4.39,78.25,-7.61,,,
17228,01/21/2024 12:06:35,-4.39,78.47,-7.57,,,
17229,01/21/2024 12:09:35,-4.24,79.33,-7.29,,,
17230,01/21/2024 12:12:35,-4.11,78.46,-7.30,,,
17231,01/21/2024 12:15:35,-3.80,77.44,-7.17,,,
17232,01/21/2024 12:18:35,-3.76,76.64,-7.26,,,
17233,01/21/2024 12:21:35,-3.33,76.18,-6.92,,,
17234,01/21/2024 12:24:35,-3.12,75.04,-6.92,,,
17235,01/21/2024 12:27:35,-2.39,73.46,-6.49,,,
17236,01/21/2024 12:30:35,-1.90,70.76,-6.50,,,
17237,01/21/2024 12:33:35,-1.38,69.37,-6.25,,,
17238,01/21/2024 12:36:35,-0.91,66.74,-6.32,,,
17239,01/21/2024 12:39:35,-0.47,65.78,-6.09,,,
17240,01/21/2024 12:42:35,-0.19,65.13,-5.94,,,
17241,01/21/2024 12:45:35,-0.07,64.52,-5.95,,,
17242,01/21/2024 12:48:35,0.25,63.13,-5.93,,,
17243,01/21/2024 12:51:35,0.93,61.83,-5.56,,,
17244,01/21/2024 12:54:35,0.80,61.13,-5.83,,,
17245,01/21/2024 12:57:35,0.84,61.64,-5.68,,,
17246,01/21/2024 13:00:35,0.54,62.82,-5.72,,,
17247,01/21/2024 13:03:35,1.20,61.21,-5.44,,,
17248,01/21/2024 13:06:35,3.23,55.54,-4.81,,,
17249,01/21/2024 13:09:35,4.27,51.77,-4.77,,,
17250,01/21/2024 13:12:35,5.99,48.54,-4.03,,,
17251,01/21/2024 13:15:35,4.79,47.86,-5.32,,,
17252,01/21/2024 13:18:35,2.72,53.41,-5.80,,,
17253,01/21/2024 13:21:35,1.70,56.86,-5.93,,,
17254,01/21/2024 13:24:35,1.04,59.78,-5.90,,,
17255,01/21/2024 13:27:35,0.07,62.55,-6.22,,,
17256,01/21/2024 13:30:35,-0.05,64.61,-5.91,,,
17257,01/21/2024 13:33:35,0.50,63.07,-5.71,,,
17258,01/21/2024 13:36:35,-0.09,64.24,-6.03,,,
17259,01/21/2024 13:39:35,-0.65,67.34,-5.94,,,
17260,01/21/2024 13:42:35,-0.49,67.52,-5.76,,,
17261,01/21/2024 13:45:35,-0.09,66.95,-5.49,,,
17262,01/21/2024 13:48:35,1.54,62.84,-4.77,,,
17263,01/21/2024 13:51:35,2.44,58.34,-4.90,,,
17264,01/21/2024 13:54:35,2.65,58.14,-4.75,,,
17265,01/21/2024 13:57:35,3.78,54.33,-4.58,,,
17266,01/21/2024 14:00:35,5.20,50.54,-4.23,,,
17267,01/21/2024 14:03:35,4.10,51.65,-4.95,,,
17268,01/21/2024 14:06:35,3.13,54.01,-5.27,,,
17269,01/21/2024 14:09:35,2.07,57.43,-5.46,,,
17270,01/21/2024 14:12:35,2.41,58.15,-4.97,,,
17271,01/21/2024 14:15:35,2.94,56.14,-4.94,,,
17272,01/21/2024 14:18:35,2.69,56.62,-5.06,,,
17273,01/21/2024 14:21:35,2.88,55.96,-5.03,,,
17274,01/21/2024 14:24:35,2.73,56.04,-5.16,,,
17275,01/21/2024 14:27:35,2.46,56.65,-5.27,,,
17276,01/21/2024 14:30:35,2.52,57.59,-5.00,,,
17277,01/21/2024 14:33:35,2.12,57.75,-5.34,,,
17278,01/21/2024 14:36:35,1.54,59.90,-5.40,,,
17279,01/21/2024 14:39:35,1.49,60.90,-5.23,,,
17280,01/21/2024 14:42:35,1.29,62.09,-5.16,,,
17281,01/21/2024 14:45:35,1.22,62.03,-5.24,,,
17282,01/21/2024 14:48:35,0.94,63.78,-5.14,,,
17283,01/21/2024 14:51:35,0.75,64.64,-5.15,,,
17284,01/21/2024 14:54:35,0.54,64.82,-5.31,,,
17285,01/21/2024 14:57:35,0.03,66.22,-5.52,,,
17286,01/21/2024 15:00:35,-1.13,69.82,-5.93,,,
17287,01/21/2024 15:03:35,-1.41,72.15,-5.77,,,
17288,01/21/2024 15:06:35,-1.24,72.38,-5.56,,,
17289,01/21/2024 15:09:35,-0.01,68.91,-5.03,,,
17290,01/21/2024 15:12:35,1.54,62.93,-4.75,,,
17291,01/21/2024 15:15:35,1.93,59.60,-5.10,,,
17292,01/21/2024 15:18:35,0.79,62.52,-5.55,,,
17293,01/21/2024 15:21:35,-0.26,65.96,-5.85,,,
17294,01/21/2024 15:24:35,-0.75,68.63,-5.80,,,
17295,01/21/2024 15:27:35,-1.04,69.95,-5.83,,,
17296,01/21/2024 15:30:35,-2.18,74.01,-6.19,,,
17297,01/21/2024 15:33:35,-2.18,74.37,-6.12,,,
17298,01/21/2024 15:36:35,-1.97,74.67,-5.86,,,
17299,01/21/2024 15:39:35,-2.00,73.59,-6.08,,,
17300,01/21/2024 15:42:35,-2.28,74.76,-6.15,,,
17301,01/21/2024 15:45:35,-1.67,72.66,-5.93,,,
17302,01/21/2024 15:48:35,-2.44,74.44,-6.36,,,
17303,01/21/2024 15:51:35,-2.80,77.14,-6.25,,,
17304,01/21/2024 15:54:35,-2.91,77.98,-6.21,,,
17305,01/21/2024 15:57:35,-2.96,77.20,-6.40,,,
17306,01/21/2024 16:00:35,-3.26,78.74,-6.43,,,
17307,01/21/2024 16:03:35,-3.43,79.72,-6.44,,,
17308,01/21/2024 16:06:35,-3.33,79.86,-6.31,,,
17309,01/21/2024 16:09:35,-3.31,78.99,-6.43,,,
17310,01/21/2024 16:12:35,-3.05,78.28,-6.30,,,
17311,01/21/2024 16:15:35,-2.73,78.80,-5.90,,,
17312,01/21/2024 16:18:35,-2.28,77.24,-5.72,,,
17313,01/21/2024 16:21:35,-1.73,75.52,-5.48,,,
17314,01/21/2024 16:24:35,-1.10,73.14,-5.29,,,
17315,01/21/2024 16:27:35,-1.06,72.43,-5.39,,,
17316,01/21/2024 16:30:35,-1.69,74.30,-5.66,,,
17317,01/21/2024 16:33:35,-2.12,76.37,-5.71,,,
17318,01/21/2024 16:36:35,-2.51,77.92,-5.84,,,
17319,01/21/2024 16:39:35,-3.01,79.89,-5.99,,,
17320,01/21/2024 16:42:35,-3.36,81.83,-6.02,,,
17321,01/21/2024 16:45:35,-3.63,83.35,-6.04,,,
17322,01/21/2024 16:48:35,-3.80,84.64,-6.01,,,
17323,01/21/2024 16:51:35,-4.13,83.46,-6.52,,,
17324,01/21/2024 16:54:35,-4.63,83.39,-7.02,,,
17325,01/21/2024 16:57:35,-5.04,84.57,-7.25,,,
17326,01/21/2024 17:00:35,-5.39,85.66,-7.42,,,
17327,01/21/2024 17:03:35,-5.65,86.60,-7.54,,,
17328,01/21/2024 17:06:35,-5.92,86.82,-7.77,,,
17329,01/21/2024 17:09:35,-6.17,87.69,-7.89,,,
17330,01/21/2024 17:12:35,-6.45,88.60,-8.03,,,
17331,01/21/2024 17:15:35,-6.60,89.85,-8.00,,,
17332,01/21/2024 17:18:35,-6.61,90.37,-7.93,,,
17333,01/21/2024 17:21:35,-6.87,88.56,-8.45,,,
17334,01/21/2024 17:24:35,-7.09,89.68,-8.51,,,
17335,01/21/2024 17:27:35,-7.10,90.52,-8.40,,,
17336,01/21/2024 17:30:35,-7.48,89.72,-8.89,,,
17337,01/21/2024 17:33:35,-7.65,91.42,-8.82,,,
17338,01/21/2024 17:36:35,-7.53,92.76,-8.52,,,
17339,01/21/2024 17:39:35,-7.35,92.49,-8.37,,,
17340,01/21/2024 17:42:35,-7.22,92.23,-8.28,,,
17341,01/21/2024 17:45:35,-7.49,90.35,-8.81,,,
17342,01/21/2024 17:48:35,-7.76,91.09,-8.97,,,
17343,01/21/2024 17:51:35,-7.75,92.30,-8.79,,,
17344,01/21/2024 17:54:35,-7.59,92.49,-8.60,,,
17345,01/21/2024 17:57:35,-7.21,92.75,-8.20,,,
17346,01/21/2024 18:00:35,-6.98,91.16,-8.19,,,
17347,01/21/2024 18:03:35,-6.88,91.32,-8.07,,,
17348,01/21/2024 18:06:35,-6.72,91.21,-7.92,,,
17349,01/21/2024 18:09:35,-6.85,89.78,-8.25,,,
17350,01/21/2024 18:12:35,-6.98,89.87,-8.38,,,
17351,01/21/2024 18:15:35,-7.21,89.97,-8.59,,,
17352,01/21/2024 18:18:35,-7.64,89.31,-9.10,,,
17353,01/21/2024 18:21:35,-7.64,91.48,-8.80,,,
17354,01/21/2024 18:24:35,-7.53,92.58,-8.54,,,
17355,01/21/2024 18:27:35,-7.55,92.65,-8.55,,,
17356,01/21/2024 18:30:35,-7.35,92.67,-8.35,,,
17357,01/21/2024 18:33:35,-7.31,92.64,-8.31,,,
17358,01/21/2024 18:36:35,-7.25,91.87,-8.36,,,
17359,01/21/2024 18:39:35,-6.89,92.61,-7.90,,,
17360,01/21/2024 18:42:35,-6.71,91.93,-7.81,,,
17361,01/21/2024 18:45:35,-6.77,91.07,-8.00,,,
17362,01/21/2024 18:48:35,-6.76,91.19,-7.97,,,
17363,01/21/2024 18:51:35,-6.62,91.65,-7.76,,,
17364,01/21/2024 18:54:35,-6.56,91.30,-7.75,,,
17365,01/21/2024 18:57:35,-6.60,91.55,-7.76,,,
17366,01/21/2024 19:00:35,-6.51,91.02,-7.75,,,
17367,01/21/2024 19:03:35,-6.50,89.83,-7.91,,,
17368,01/21/2024 19:06:35,-6.81,88.46,-8.41,,,
17369,01/21/2024 19:09:35,-7.26,88.25,-8.89,,,
17370,01/21/2024 19:12:35,-7.55,88.91,-9.08,,,
17371,01/21/2024 19:15:35,-7.81,89.73,-9.21,,,
17372,01/21/2024 19:18:35,-7.94,90.69,-9.21,,,
17373,01/21/2024 19:21:35,-7.96,91.64,-9.10,,,
17374,01/21/2024 19:24:35,-7.82,92.33,-8.86,,,
17375,01/21/2024 19:27:35,-7.70,92.98,-8.65,,,
17376,01/21/2024 19:30:35,-7.60,92.69,-8.59,,,
17377,01/21/2024 19:33:35,-7.52,92.17,-8.59,,,
17378,01/21/2024 19:36:35,-7.49,92.18,-8.55,,,
17379,01/21/2024 19:39:35,-7.46,92.20,-8.52,,,
17380,01/21/2024 19:42:35,-7.39,92.85,-8.36,,,
17381,01/21/2024 19:45:35,-7.29,92.79,-8.27,,,
17382,01/21/2024 19:48:35,-7.22,92.89,-8.19,,,
17383,01/21/2024 19:51:35,-7.06,92.88,-8.03,,,
17384,01/21/2024 19:54:35,-6.93,92.43,-7.96,,,
17385,01/21/2024 19:57:35,-6.85,92.20,-7.91,,,
17386,01/21/2024 20:00:35,-6.77,92.19,-7.84,,,
17387,01/21/2024 20:03:35,-6.74,91.89,-7.85,,,
17388,01/21/2024 20:06:35,-6.70,91.88,-7.81,,,
17389,01/21/2024 20:09:35,-6.67,92.00,-7.77,,,
17390,01/21/2024 20:12:35,-6.65,92.14,-7.73,,,
17391,01/21/2024 20:15:35,-6.57,91.97,-7.67,,,
17392,01/21/2024 20:18:35,-6.46,91.76,-7.59,,,
17393,01/21/2024 20:21:35,-6.35,91.82,-7.47,,,
17394,01/21/2024 20:24:35,-6.28,91.71,-7.42,,,
17395,01/21/2024 20:27:35,-6.28,91.84,-7.40,,,
17396,01/21/2024 20:30:35,-6.22,91.53,-7.39,,,
17397,01/21/2024 20:33:35,-6.17,90.95,-7.42,,,
17398,01/21/2024 20:36:35,-6.15,91.07,-7.38,,,
17399,01/21/2024 20:39:35,-6.35,89.78,-7.76,,,
17400,01/21/2024 20:42:35,-6.61,90.14,-7.97,,,
17401,01/21/2024 20:45:35,-6.73,90.99,-7.96,,,
17402,01/21/2024 20:48:35,-6.79,91.64,-7.94,,,
17403,01/21/2024 20:51:35,-6.70,91.61,-7.84,,,
17404,01/21/2024 20:54:35,-6.63,91.35,-7.82,,,
17405,01/21/2024 20:57:35,-6.63,91.39,-7.81,,,
17406,01/21/2024 21:00:35,-6.62,91.55,-7.78,,,
17407,01/21/2024 21:03:35,-6.62,91.43,-7.79,,,
17408,01/21/2024 21:06:35,-6.68,91.41,-7.86,,,
17409,01/21/2024 21:09:35,-6.77,91.64,-7.91,,,
17410,01/21/2024 21:12:35,-6.76,91.77,-7.89,,,
17411,01/21/2024 21:15:35,-6.77,91.81,-7.89,,,
17412,01/21/2024 21:18:35,-6.81,92.05,-7.90,,,
17413,01/21/2024 21:21:35,-6.79,92.25,-7.85,,,
17414,01/21/2024 21:24:35,-6.79,92.14,-7.87,,,
17415,01/21/2024 21:27:35,-6.77,92.10,-7.85,,,
17416,01/21/2024 21:30:35,-6.76,92.05,-7.85,,,
17417,01/21/2024 21:33:35,-6.81,91.98,-7.91,,,
17418,01/21/2024 21:36:35,-6.90,91.95,-8.00,,,
17419,01/21/2024 21:39:35,-7.01,91.86,-8.12,,,
17420,01/21/2024 21:42:35,-7.04,93.08,-7.98,,,
17421,01/21/2024 21:45:35,-6.92,93.12,-7.86,,,
17422,01/21/2024 21:48:35,-7.11,92.20,-8.18,,,
17423,01/21/2024 21:51:35,-7.25,91.95,-8.35,,,
17424,01/21/2024 21:54:35,-7.39,92.22,-8.45,,,
17425,01/21/2024 21:57:35,-7.42,92.81,-8.40,,,
17426,01/21/2024 22:00:35,-7.31,93.68,-8.16,,,
17427,01/21/2024 22:03:35,-7.40,93.09,-8.34,,,
17428,01/21/2024 22:06:35,-7.55,92.80,-8.53,,,
17429,01/21/2024 22:09:35,-7.65,93.73,-8.50,,,
17430,01/21/2024 22:12:35,-7.60,94.13,-8.39,,,
17431,01/21/2024 22:15:35,-7.66,93.83,-8.50,,,
17432,01/21/2024 22:18:35,-7.72,93.82,-8.56,,,
17433,01/21/2024 22:21:35,-7.68,94.16,-8.47,,,
17434,01/21/2024 22:24:35,-7.70,93.96,-8.52,,,
17435,01/21/2024 22:27:35,-7.75,93.96,-8.56,,,
17436,01/21/2024 22:30:35,-7.69,94.00,-8.50,,,
17437,01/21/2024 22:33:35,-7.72,93.45,-8.61,,,
17438,01/21/2024 22:36:35,-7.80,93.83,-8.63,,,
17439,01/21/2024 22:39:35,-7.79,94.00,-8.60,,,
17440,01/21/2024 22:42:35,-7.77,93.97,-8.58,,,
17441,01/21/2024 22:45:35,-7.77,93.89,-8.59,,,
17442,01/21/2024 22:48:35,-7.63,94.53,-8.37,,,
17443,01/21/2024 22:51:35,-7.40,94.85,-8.10,,,
17444,01/21/2024 22:54:35,-7.23,94.31,-8.00,,,
17445,01/21/2024 22:57:35,-7.41,92.77,-8.40,,,
17446,01/21/2024 23:00:35,-7.68,91.86,-8.79,,,
17447,01/21/2024 23:03:35,-7.59,94.11,-8.38,,,
17448,01/21/2024 23:06:35,-7.53,93.62,-8.40,,,
17449,01/21/2024 23:09:35,-7.44,93.97,-8.25,,,
17450,01/21/2024 23:12:35,-7.29,94.26,-8.06,,,
17451,01/21/2024 23:15:35,-7.50,91.49,-8.66,,,
17452,01/21/2024 23:18:35,-7.67,92.37,-8.71,,,
17453,01/21/2024 23:21:35,-7.66,93.23,-8.58,,,
17454,01/21/2024 23:24:35,-7.67,93.57,-8.54,,,
17455,01/21/2024 23:27:35,-7.63,93.68,-8.48,,,
17456,01/21/2024 23:30:35,-7.53,94.18,-8.32,,,
17457,01/21/2024 23:33:35,-7.46,94.13,-8.25,,,
17458,01/21/2024 23:36:35,-7.46,93.83,-8.29,,,
17459,01/21/2024 23:39:35,-7.49,93.07,-8.43,,,
17460,01/21/2024 23:42:35,-7.71,92.55,-8.72,,,
17461,01/21/2024 23:45:35,-7.72,92.96,-8.68,,,
17462,01/21/2024 23:48:35,-7.70,93.24,-8.62,,,
17463,01/21/2024 23:51:35,-7.64,93.86,-8.47,,,
17464,01/21/2024 23:54:35,-7.55,94.46,-8.30,,,
17465,01/21/2024 23:57:35,-7.45,94.51,-8.19,,,
17466,01/22/2024 00:00:35,-7.39,94.16,-8.18,,,
17467,01/22/2024 00:03:35,-7.35,93.64,-8.21,,,
17468,01/22/2024 00:06:35,-7.37,93.61,-8.24,,,
17469,01/22/2024 00:09:35,-7.29,93.79,-8.13,,,
17470,01/22/2024 00:12:35,-7.18,94.04,-7.99,,,
17471,01/22/2024 00:15:35,-7.09,94.09,-7.89,,,
17472,01/22/2024 00:18:35,-7.01,94.16,-7.80,,,
17473,01/22/2024 00:21:35,-6.95,94.32,-7.73,,,
17474,01/22/2024 00:24:35,-6.87,94.43,-7.62,,,
17475,01/22/2024 00:27:35,-6.77,94.33,-7.54,,,
17476,01/22/2024 00:30:35,-6.72,94.23,-7.50,,,
17477,01/22/2024 00:33:35,-6.67,94.18,-7.47,,,
17478,01/22/2024 00:36:35,-6.62,94.17,-7.41,,,
17479,01/22/2024 00:39:35,-6.62,93.84,-7.46,,,
17480,01/22/2024 00:42:35,-6.56,94.00,-7.37,,,
17481,01/22/2024 00:45:35,-6.56,94.03,-7.37,,,
17482,01/22/2024 00:48:35,-6.55,93.99,-7.36,,,
17483,01/22/2024 00:51:35,-6.50,93.97,-7.32,,,
17484,01/22/2024 00:54:35,-6.48,93.83,-7.32,,,
17485,01/22/2024 00:57:35,-6.47,93.73,-7.32,,,
17486,01/22/2024 01:00:35,-6.48,93.71,-7.34,,,
17487,01/22/2024 01:03:35,-6.38,93.77,-7.24,,,
17488,01/22/2024 01:06:35,-6.41,93.64,-7.27,,,
17489,01/22/2024 01:09:35,-6.48,93.12,-7.42,,,
17490,01/22/2024 01:12:35,-6.50,93.22,-7.43,,,
17491,01/22/2024 01:15:35,-6.51,93.84,-7.35,,,
17492,01/22/2024 01:18:35,-6.48,93.90,-7.31,,,
17493,01/22/2024 01:21:35,-6.41,94.22,-7.19,,,
17494,01/22/2024 01:24:35,-6.30,94.43,-7.06,,,
17495,01/22/2024 01:27:35,-6.18,94.29,-6.96,,,
17496,01/22/2024 01:30:35,-6.06,94.14,-6.86,,,
17497,01/22/2024 01:33:35,-6.04,93.95,-6.87,,,
17498,01/22/2024 01:36:35,-6.02,94.02,-6.84,,,
17499,01/22/2024 01:39:35,-5.98,93.82,-6.82,,,
17500,01/22/2024 01:42:35,-6.02,93.55,-6.90,,,
17501,01/22/2024 01:45:35,-6.27,92.69,-7.27,,,
17502,01/22/2024 01:48:35,-6.29,93.58,-7.16,,,
17503,01/22/2024 01:51:35,-6.32,93.34,-7.23,,,
17504,01/22/2024 01:54:35,-6.37,93.35,-7.28,,,
17505,01/22/2024 01:57:35,-6.36,93.46,-7.26,,,
17506,01/22/2024 02:00:35,-6.38,93.66,-7.25,,,
17507,01/22/2024 02:03:35,-6.33,93.75,-7.18,,,
17508,01/22/2024 02:06:35,-6.35,93.63,-7.22,,,
17509,01/22/2024 02:09:35,-6.38,93.64,-7.25,,,
17510,01/22/2024 02:12:35,-6.39,93.82,-7.24,,,
17511,01/22/2024 02:15:35,-6.41,93.87,-7.24,,,
17512,01/22/2024 02:18:35,-6.41,93.92,-7.24,,,
17513,01/22/2024 02:21:35,-6.42,94.03,-7.23,,,
17514,01/22/2024 02:24:35,-6.41,94.06,-7.22,,,
17515,01/22/2024 02:27:35,-6.37,94.04,-7.19,,,
17516,01/22/2024 02:30:35,-6.39,94.11,-7.20,,,
17517,01/22/2024 02:33:35,-6.35,94.10,-7.16,,,
17518,01/22/2024 02:36:35,-6.34,94.14,-7.14,,,
17519,01/22/2024 02:39:35,-6.32,94.14,-7.12,,,
17520,01/22/2024 02:42:35,-6.31,94.06,-7.12,,,
17521,01/22/2024 02:45:35,-6.27,94.03,-7.08,,,
17522,01/22/2024 02:48:35,-6.26,94.12,-7.06,,,
17523,01/22/2024 02:51:35,-6.23,94.13,-7.04,,,
17524,01/22/2024 02:54:35,-6.26,94.20,-7.05,,,
17525,01/22/2024 02:57:35,-6.24,94.22,-7.03,,,
17526,01/22/2024 03:00:35,-6.24,94.19,-7.04,,,
17527,01/22/2024 03:03:35,-6.22,94.17,-7.02,,,
17528,01/22/2024 03:06:35,-6.26,94.09,-7.06,,,
17529,01/22/2024 03:09:35,-6.28,93.94,-7.10,,,
17530,01/22/2024 03:12:35,-6.35,93.86,-7.19,,,
17531,01/22/2024 03:15:35,-6.39,94.02,-7.21,,,
17532,01/22/2024 03:18:35,-6.48,94.12,-7.28,,,
17533,01/22/2024 03:21:35,-6.61,93.88,-7.44,,,
17534,01/22/2024 03:24:35,-6.77,94.15,-7.57,,,
